trace_id,time,station_id,lifecycle:transition,concept:name,org:resource,lifecycle
198-p198,2025-09-05T14:41:27.598886,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
196-p196,2025-09-05T14:41:27.679210,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
197-p197,2025-09-05T14:41:28.423237,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
207-p207,2025-09-05T14:41:29.138724,station11,start,station11,station11_PROCESS,station11_PROCESS
205-p205,2025-09-05T14:41:29.468744,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
196-p196,2025-09-05T14:41:31.071448,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
205-p205,2025-09-05T14:41:31.201032,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
197-p197,2025-09-05T14:41:31.732230,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
196-p196,2025-09-05T14:41:32.549279,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
199-p199,2025-09-05T14:41:33.198834,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
199-p199,2025-09-05T14:41:33.813647,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
205-p205,2025-09-05T14:41:34.538123,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
196-p196,2025-09-05T14:41:35.858442,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
201-p201,2025-09-05T14:41:36.097074,station21,complete,station21,station21_TRANSFER,station21_TRANSFER
201-p201,2025-09-05T14:41:36.274489,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
199-p199,2025-09-05T14:41:36.599566,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
200-p200,2025-09-05T14:41:36.935028,station21,assign,station21,station21_LOAD,station21_LOAD
191-p191,2025-09-05T14:41:37.806341,station41,assign,station41,station41_LOAD,station41_LOAD
199-p199,2025-09-05T14:41:38.197127,station52,assign,station52,station52_LOAD,station52_LOAD
203-p203,2025-09-05T14:41:38.714067,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
201-p201,2025-09-05T14:41:39.608199,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
200-p200,2025-09-05T14:41:40.373486,station21,start,station21,station21_PROCESS,station21_PROCESS
191-p191,2025-09-05T14:41:41.237162,station41,start,station41,station41_PROCESS,station41_PROCESS
199-p199,2025-09-05T14:41:41.674481,station52,start,station52,station52_PROCESS,station52_PROCESS
203-p203,2025-09-05T14:41:42.078049,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
207-p207,2025-09-05T14:41:45.379019,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
203-p203,2025-09-05T14:41:45.496190,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
195-p195,2025-09-05T14:41:45.546459,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
204-p204,2025-09-05T14:41:45.810357,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
195-p195,2025-09-05T14:41:46.196164,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
201-p201,2025-09-05T14:41:46.758331,station31,assign,station31,station31_LOAD,station31_LOAD
203-p203,2025-09-05T14:41:47.037920,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
195-p195,2025-09-05T14:41:48.931867,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
204-p204,2025-09-05T14:41:49.142408,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
207-p207,2025-09-05T14:41:49.970071,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
201-p201,2025-09-05T14:41:50.017283,station31,start,station31,station31_PROCESS,station31_PROCESS
203-p203,2025-09-05T14:41:50.433292,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
204-p204,2025-09-05T14:41:50.911873,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
203-p203,2025-09-05T14:41:52.052200,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
191-p191,2025-09-05T14:41:52.305740,station51,assign,station51,station51_LOAD,station51_LOAD
191-p191,2025-09-05T14:41:53.040389,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
207-p207,2025-09-05T14:41:53.272801,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
193-p193,2025-09-05T14:41:53.494209,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
198-p198,2025-09-05T14:41:53.847371,station41,assign,station41,station41_LOAD,station41_LOAD
206-p206,2025-09-05T14:41:54.102035,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
204-p204,2025-09-05T14:41:54.247694,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
207-p207,2025-09-05T14:41:55.089381,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
203-p203,2025-09-05T14:41:55.349853,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
191-p191,2025-09-05T14:41:55.680420,station51,start,station51,station51_PROCESS,station51_PROCESS
193-p193,2025-09-05T14:41:56.139477,station71,assign,station71,station71_LOAD,station71_LOAD
195-p195,2025-09-05T14:41:56.414188,station61,assign,station61,station61_LOAD,station61_LOAD
198-p198,2025-09-05T14:41:57.323378,station41,start,station41,station41_PROCESS,station41_PROCESS
206-p206,2025-09-05T14:41:57.409103,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
197-p197,2025-09-05T14:41:58.168822,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
205-p205,2025-09-05T14:41:58.229777,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
207-p207,2025-09-05T14:41:58.416862,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
193-p193,2025-09-05T14:41:59.412943,station71,start,station71,station71_PROCESS,station71_PROCESS
195-p195,2025-09-05T14:41:59.810513,station61,start,station61,station61_PROCESS,station61_PROCESS
208-p208,2025-09-05T14:42:01.143375,corner2,start,corner2,corner2_START,corner2_START
205-p205,2025-09-05T14:42:01.527875,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
197-p197,2025-09-05T14:42:01.553080,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
196-p196,2025-09-05T14:42:02.360553,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
197-p197,2025-09-05T14:42:03.196899,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
208-p208,2025-09-05T14:42:03.412034,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
202-p202,2025-09-05T14:42:05.279140,station22,complete,station22,station22_TRANSFER,station22_TRANSFER
196-p196,2025-09-05T14:42:05.753191,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
201-p201,2025-09-05T14:42:06.036987,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
206-p206,2025-09-05T14:42:06.116906,station22,assign,station22,station22_LOAD,station22_LOAD
197-p197,2025-09-05T14:42:06.607150,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
196-p196,2025-09-05T14:42:07.452562,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
201-p201,2025-09-05T14:42:08.492348,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
208-p208,2025-09-05T14:42:08.524394,station11,assign,station11,station11_LOAD,station11_LOAD
199-p199,2025-09-05T14:42:08.745933,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
193-p193,2025-09-05T14:42:08.898210,corner1,start,corner1,corner1_RETURN,corner1_RETURN
193-p193,2025-09-05T14:42:09.278586,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
206-p206,2025-09-05T14:42:09.459151,station22,start,station22,station22_PROCESS,station22_PROCESS
197-p197,2025-09-05T14:42:09.587217,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
202-p202,2025-09-05T14:42:10.243170,station31,assign,station31,station31_LOAD,station31_LOAD
205-p205,2025-09-05T14:42:10.304481,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
193-p193,2025-09-05T14:42:10.779676,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
196-p196,2025-09-05T14:42:10.847837,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
201-p201,2025-09-05T14:42:11.903699,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
208-p208,2025-09-05T14:42:11.969378,station11,start,station11,station11_PROCESS,station11_PROCESS
197-p197,2025-09-05T14:42:12.897783,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
201-p201,2025-09-05T14:42:13.488355,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
202-p202,2025-09-05T14:42:13.519201,station31,start,station31,station31_PROCESS,station31_PROCESS
205-p205,2025-09-05T14:42:13.658304,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
196-p196,2025-09-05T14:42:13.715023,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
201-p201,2025-09-05T14:42:16.894794,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
196-p196,2025-09-05T14:42:17.015782,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
204-p204,2025-09-05T14:42:17.188666,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
201-p201,2025-09-05T14:42:18.516471,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
193-p193,2025-09-05T14:42:19.695957,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
204-p204,2025-09-05T14:42:20.517562,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
201-p201,2025-09-05T14:42:21.823765,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
203-p203,2025-09-05T14:42:22.069522,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
204-p204,2025-09-05T14:42:22.275949,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
191-p191,2025-09-05T14:42:24.052168,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
191-p191,2025-09-05T14:42:24.590229,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
195-p195,2025-09-05T14:42:25.393234,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
203-p203,2025-09-05T14:42:25.462052,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
204-p204,2025-09-05T14:42:25.608057,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
203-p203,2025-09-05T14:42:26.921589,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
200-p200,2025-09-05T14:42:27.166787,station21,complete,station21,station21_TRANSFER,station21_TRANSFER
200-p200,2025-09-05T14:42:27.341766,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
191-p191,2025-09-05T14:42:27.362232,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
195-p195,2025-09-05T14:42:27.895960,station71,assign,station71,station71_LOAD,station71_LOAD
207-p207,2025-09-05T14:42:27.998070,station21,assign,station21,station21_LOAD,station21_LOAD
208-p208,2025-09-05T14:42:28.215999,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
202-p202,2025-09-05T14:42:29.364243,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
203-p203,2025-09-05T14:42:30.327944,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
200-p200,2025-09-05T14:42:30.648963,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
195-p195,2025-09-05T14:42:31.153092,station71,start,station71,station71_PROCESS,station71_PROCESS
207-p207,2025-09-05T14:42:31.442907,station21,start,station21,station21_PROCESS,station21_PROCESS
202-p202,2025-09-05T14:42:31.924869,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
203-p203,2025-09-05T14:42:31.927915,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
208-p208,2025-09-05T14:42:32.287540,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
203-p203,2025-09-05T14:42:35.240892,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
202-p202,2025-09-05T14:42:35.329160,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
208-p208,2025-09-05T14:42:35.644304,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
199-p199,2025-09-05T14:42:36.198303,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
205-p205,2025-09-05T14:42:36.723536,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
202-p202,2025-09-05T14:42:36.906645,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
208-p208,2025-09-05T14:42:37.245182,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
200-p200,2025-09-05T14:42:37.633522,station31,assign,station31,station31_LOAD,station31_LOAD
199-p199,2025-09-05T14:42:39.610919,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
195-p195,2025-09-05T14:42:40.032379,corner1,start,corner1,corner1_RETURN,corner1_RETURN
205-p205,2025-09-05T14:42:40.049061,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
202-p202,2025-09-05T14:42:40.314953,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
197-p197,2025-09-05T14:42:40.452296,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
195-p195,2025-09-05T14:42:40.452661,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
208-p208,2025-09-05T14:42:40.568063,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
200-p200,2025-09-05T14:42:40.983221,station31,start,station31,station31_PROCESS,station31_PROCESS
199-p199,2025-09-05T14:42:41.146360,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
205-p205,2025-09-05T14:42:41.790642,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
202-p202,2025-09-05T14:42:41.827182,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
195-p195,2025-09-05T14:42:41.930436,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
197-p197,2025-09-05T14:42:43.868233,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
199-p199,2025-09-05T14:42:44.542999,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
196-p196,2025-09-05T14:42:44.709745,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
202-p202,2025-09-05T14:42:45.134569,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
205-p205,2025-09-05T14:42:45.137675,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
197-p197,2025-09-05T14:42:45.384338,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
199-p199,2025-09-05T14:42:46.226958,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
196-p196,2025-09-05T14:42:48.107194,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
204-p204,2025-09-05T14:42:48.700839,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
197-p197,2025-09-05T14:42:48.760061,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
199-p199,2025-09-05T14:42:49.545099,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
196-p196,2025-09-05T14:42:49.593783,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
197-p197,2025-09-05T14:42:50.386712,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
195-p195,2025-09-05T14:42:50.937423,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
204-p204,2025-09-05T14:42:52.006325,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
201-p201,2025-09-05T14:42:52.153519,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
196-p196,2025-09-05T14:42:52.988498,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
